gui_gate: approved batch window open, starting 'full_audit: 283 tests (test_accelerators.tcl ...)' (no prompt)
PASS     | test_accelerators
ok   - break_wires 1 self-logs with arg
ok   - menu wrapper logs trim_wires exactly once
ok   - read-only rejects flipv with no log line
ok   - read-only rejects flip_in_place with no log line
ok   - read-only rejects flipv_in_place with no log line
ok   - read-only rejects rotate_in_place with no log line
ok   - read-only rejects break_wires with no log line
FAIL - key Shift-F logs flip
FAIL - key Alt-F logs flip_in_place
FAIL - key Shift-R logs rotate
FAIL - key Alt-R logs rotate_in_place
FAIL - key Shift-V logs flipv
FAIL - key Alt-V logs flipv_in_place
ok   - key Alt-U logs align
ok   - key & logs trim_wires
ok   - key ! logs break_wires
ok   - key Ctrl-! logs break_wires 1
ok   - setprop instance (non-fast) self-logs
ok   - setprop -fast does NOT log
ok   - setprop -fastundo (undoable) self-logs
ok   - setprop rect (graph) is nolog
ok   - change_elem_order (w/ sel) self-logs
ok   - key Shift-S logs change_elem_order
ok   - change_elem_order (no sel) is nolog
ok   - set rectcolor w/ selection logs
ok   - set rectcolor w/o selection is nolog
ok   - set rectcolor on read-only rejects (TCL_ERROR)
ok   - make_symbol read-only does NOT overwrite .sch
ok   - make_symbol self-logs
ok   - key 'a' logs make_symbol
ok   - make_sch multi-select logs nothing (no phantom)
ok   - make_sch_from_sel cancel logs nothing (no phantom)
ok   - make_sch_from_sel (real edit) self-logs
ok   - make_sch_from_sel read-only rejects (TCL_ERROR)
ok   - make_sch_from_sel read-only logs nothing
ok   - edit wire property logs a replayable setprop line
ok   - edit rect property logs a replayable setprop line
can't read "user_wants_copy_cell": no such variable
ok   - edit instance property (vi editor) logs a replayable setprop line
ok   - edit global schematic property logs a replayable set line
ok   - property-edit marker no longer emitted
ok   - cancelled property edit logs nothing
ok   - attach_labels self-logs
ok   - floaters_from_selected_inst self-logs
check_unique_names(): found duplicate: i=11 name=m1
check_unique_names(): found duplicate: i=13 name=m2
ok   - check_unique_names 1 (rename) self-logs
ok   - check_unique_names 0 (highlight) self-logs
ok   - print_hilight_net 4 (create labels) self-logs
ok   - print_hilight_net 1 (print) self-logs
ok   - add_pin_stubs no-op STILL logs +1 (atom 25 option c no-op-still-logs)
ok   - set header_text self-logs replayable
ok   - set header_text no-op logs nothing
ok   - set header_text read-only rejects (TCL_ERROR)
ok   - set header_text read-only logs nothing
ok   - set cadsnap self-logs resolved value
ok   - set cadgrid self-logs resolved value
ok   - set cadsnap 0 logs the RESOLVED default (not 0)
ok   - pure-display set (color_ps) is nolog
ok   - unhilight_all self-logs (key 0)
ok   - hilight_net_interactive noun-verb self-logs (key 9)
ok   - unhilight_net_interactive noun-verb self-logs (key 8)
ok   - hilight_net_interactive interactive-mode logs nothing (gesture start)
ok   - change_index (+/-) routes through logged setprop
ok   - result -> '#= ' comment
ok   - error  -> '#! ' comment
ok   - multiline result prefixes each line
ok   - log file is source-able
RESULT: FAIL

###### FAIL: test_sky130a_libmgr ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   library.defs exists
ok:   cadence_style_rc exists
FAIL: library_list = exactly the 12 intended libs -> {SANDBOX TEST analyses devices examples mips_cpu ngspice ngspice_verilog_cosim sky130_fd_pr sky130_stdcells sky130_tests sky130_tests_ase stdcells xschem_simulator} (exp {analyses devices examples mips_cpu ngspice ngspice_verilog_cosim sky130_fd_pr sky130_stdcells sky130_tests sky130_tests_ase stdcells xschem_simulator}) : FAIL
ok:   devices -> xschem_libs_newsym/devices
ok:   devices path is outside sky130A/
ok:   sky130_fd_pr/nfet_01v8 symbol resolves
ok:   sky130_fd_pr/corner symbol resolves
ok:   devices/vsource symbol resolves (cross-lib -> newsym)
ok:   stdcells/AND2 symbol resolves (draft lib)
ok:   analyses registered from newsym (outside sky130A/)
ok:   examples registered from newsym (outside sky130A/)
ok:   ngspice registered from newsym (outside sky130A/)
ok:   ngspice_verilog_cosim registered from newsym (outside sky130A/)
ok:   xschem_simulator registered from newsym (outside sky130A/)
ok:   sky130_stdcells has 437 cell dirs
ok:   rc points XSCHEM_LIBRARY_DEFS at xschem_libs/library.defs
ok:   rc sets library_registry_defs_only 1
ok:   rc sets SKYWATER_MODELS under models/
RESULT: 1 FAILED (17 passed)
OVERALL: notok

###### FAIL: test_sod_pick_no_select_0204 ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   SO0a the label bbox centre really hits the label instance
ok:   SO0b the named-wire point really hits a wire
ok:   SO0c the unnamed-wire point really hits a wire
ok:   SO0d the vsource point really hits an instance
ok:   SO0e the named wire's net resolves through flylines
ok:   SO0f rule A6: flylines deliberately does NOT resolve the auto-named net
ok:   SO13a/label object_at selects nothing
ok:   SO13b/label object_at draws no selection
ok:   SO13c/label object_at row == select_at row
ok:   SO13a/namedwire object_at selects nothing
ok:   SO13b/namedwire object_at draws no selection
ok:   SO13c/namedwire object_at row == select_at row
ok:   SO13a/unnamedwire object_at selects nothing
ok:   SO13b/unnamedwire object_at draws no selection
ok:   SO13c/unnamedwire object_at row == select_at row
ok:   SO13a/vsource object_at selects nothing
ok:   SO13b/vsource object_at draws no selection
ok:   SO13c/vsource object_at row == select_at row
ok:   SO13a/device object_at selects nothing
ok:   SO13b/device object_at draws no selection
ok:   SO13c/device object_at row == select_at row
ok:   SO13a/empty object_at selects nothing
ok:   SO13b/empty object_at draws no selection
ok:   SO13c/empty object_at row == select_at row
ok:   SO14a net_name_at on a named wire gives the RAW token
ok:   SO14b net_name_at on the unnamed wire keeps the # form
ok:   SO14c net_name_at on an INSTANCE body is empty (the wire-only gate)
FAIL: SO14d net_name_at on empty canvas is empty -> {#net1} (exp {}) : FAIL
ok:   SO14e and none of that selected anything
note: SO14f the unnamed token = {#net1}
ok:   SO14g net_name_at -wire on the named wire gives the token
ok:   SO14g2 net_name_at -wire on the unnamed wire keeps the # form
ok:   SO14g3 ... and both forms agree
ok:   SO14h net_name_at -wire out of range is empty, not an error
ok:   SO14i and the index form selected nothing either
ok:   SO1a a net-label click still queues its net
ok:   SO1b THE POINT: it selected nothing
ok:   SO2a E right afterwards ARMS the pick (verb-noun)
ok:   SO2b ... and did NOT descend into the label
ok:   SO3a a named-wire click still queues its net
ok:   SO3b and selects nothing
ok:   SO4a E right afterwards arms the pick
ok:   SO4b ... and resolved no instance
ok:   SO5a THE 0154 FALLBACK still resolves an auto-named net
ok:   SO5b and it did so without selecting the wire
ok:   SO6a E right afterwards arms the pick
ok:   SO6b ... and resolved no instance
note: SO5c the token the fallback produced = {v(net1)}
ok:   SO7a a vsource click still queues its current
ok:   SO7b and selects nothing
ok:   SO8a E right afterwards arms the pick
ok:   SO8b ... and did NOT descend into the source
ok:   SO9a a non-source device body still queues nothing
ok:   SO9b ... but still gets the v1-scope notice
ok:   SO9c and it selected nothing either
ok:   SO9d E after a click that queued nothing still arms
ok:   SO9e ... and did NOT descend into the resistor
ok:   SO9f (and it still queued nothing, and selected nothing)
FAIL: SO10a an empty-canvas click still queues nothing -> {v(net1)} (exp {}) : FAIL
ok:   SO10b ... and still says nothing (no scolding a miss)
ok:   SO10c and selects nothing
ok:   SO11a the mode is seized before the click
ok:   SO11b the real click actually picked the label
ok:   SO11c the real click selected nothing
FAIL: SO11d THE USER'S BUG: a real E after a real pick ARMS -> {0} (exp {1}) : FAIL
ok:   SO11e ... and descended into nothing
ok:   SO12a a pre-existing instance selection still takes noun-verb
ok:   SO12b so E did NOT arm the pick
RESULT: 3 FAILED (63 passed)
