display arm: ATTACHED to persistent dev display :99 (devdisplay.sh), GUI_GATE=0
PASS     | test_accelerators
ok:   MS13 draw_graph_markers() has NO bare graph_marker_sel comparison left
ok:   MS13 ... and it asks the predicate exactly once
ok:   MS13 the graph_marker_press() body was located
ok:   MS13 the RIGID drag latch has no bare graph_marker_sel comparison
ok:   MS13 ... it asks the predicate
ok:   MS13 the graph_marker_release() body was located
ok:   MS13 the click toggle has no bare graph_marker_sel comparison
ok:   MS13 ... i.e. only the repaint-scope hint (`int oldsel = ...`) survives
ok:   MS13 ... and the toggle itself asks the predicate
ok:   MS13 draw.c names the head ONLY inside graph_marker_select_set()
ok:   MS13 callback.c keeps exactly the 3 sanctioned HEAD readers
free_rawfile(): clearing data
ok:   MR0 hermetic raw: `raw new` accepted
ok:   MR0 `raw add v_a` accepted
ok:   MR0 `raw add v_b` accepted
ok:   MR0 v_b is redefined as a DIFFERENT column
ok:   MR0 v_p carries more than 8 significant digits
ok:   MR0 the fixture raw knows the vectors the graphs use
ok:   MR0 exactly 11 samples on an exact 0.1 grid
ok:   MR0 two graph rects
ok:   MR1 add_at returns the new number 1
ok:   MR1 exactly one record on strip 0
ok:   MR1 the rect actually carries the token
ok:   MR1 a NORMAL (editable) window is marked modified
ok:   MR1 ... and readonly is unchanged
ok:   MR2 x is EXACTLY the sample, at %.17g
ok:   MR2 y matches `xschem raw value` numerically (1e-7 relative)
ok:   MR2 the identity fields name the trace, dataset and ABSOLUTE point
ok:   MR2 the default label offset is up and to the right
ok:   MR2b point 3 keeps its 17 significant digits
ok:   MR2b ... and its y agrees with raw value numerically
ok:   MR2b a string compare against `raw value` would be WRONG by construction
ok:   MR3 the second marker in strip 0 is M2
ok:   MR3 a marker in strip 1 continues the WINDOW-wide sequence
ok:   MR3 strip 1 holds exactly M3
ok:   MR3 the window-wide list is M1 M2 M3
ok:   MR3 after deleting M3 the next number is 3 again (no hidden counter)
ok:   MR4 -delta sets prev to the previous max
ok:   MR4 the label's first line is M<N>:<x>,<y>
ok:   MR4 the delta line reads <D>x:<dx>,<D>y:<dy>
ok:   MR4 the slope line
ok:   MR4 the delta glyph is the Greek capital delta (cairo build)
ok:   MR4 a plain marker has NO delta block
ok:   MR4 dx == 0 yields slope:undef
ok:   MR4 a cross-strip delta partner resolves
ok:   MR4 ... and its prev really names the marker in the other strip
ok:   MR4 deleting the partner clears the dangling prev
ok:   MR4 ... and the delta block is gone from the label
ok:   MR4b marking the SECOND expression leaves its values in the scratch column
ok:   MR4b the FIRST expression marker still reads v_a(5) squared, not the scratch
ok:   MR4b ... and the two markers really hold DIFFERENT values
ok:   MR4b the expression marker's x is still the sweep sample
ok:   MR5 `xschem redraw` returns rc 0 with markers present
ok:   MR5 the flags token is still `graph` after the redraw
ok:   MR5 the marker survived the redraw
ok:   MR9 fixture: M1, M2(prev 1), M3(prev 2)
ok:   MR9 delete 1 returns 1
ok:   MR9 ... the record is gone
ok:   MR9 ... and M2's dangling prev was cleared
ok:   MR9 ... while M3's prev (a live partner) is untouched
ok:   MR9 the selection is reset when the SELECTED marker is deleted
ok:   MR9 delete -all <gi> returns the count for that graph only
ok:   MR9 ... and left the other strip alone
ok:   MR9 delete -all with no index sweeps the window
ok:   MR9 nothing left anywhere
ok:   MR15 select returns the new selection
ok:   MR15 ... and the getter agrees
ok:   MR15 selection is NOT written into the token
ok:   MR15 -none clears it
ok:   MR15 ... and the getter says -1
ok:   MR15 a non-resolving number can be selected (documented, not a bug)
ok:   MR15 ... but deleting through it removes nothing
ok:   MR15 ... and the live marker is untouched
ok:   MR15 with nothing selected the token is untouched
ok:   MR15 `select` is NOT readonly-rejected (it is UI state)
ok:   MR15 a mutating sub-verb IS readonly-rejected
ok:   MR13 a bad graph index refuses with {}
ok:   MR13 a bad wave index refuses with {}
ok:   MR13 an out-of-range point refuses with {}
ok:   MR13 a negative point refuses with {}
ok:   MR13 a wrong dataset refuses with {}
ok:   MR13 a NON-GRAPH layer-2 rect refuses with {}
ok:   MR13 ... and lists nothing
ok:   MR13 a BUS-only graph refuses with {}
ok:   MR13 a DIGITAL strip refuses the pixel creator with {}
ok:   MR13 move/anchor/label of an unknown number all return 0
ok:   MR13 a non-finite label offset is refused
ok:   MR13 the label offset is CLAMPED to -2..2
ok:   MR13 anchor_at moves only dataset/point/x/y
ok:   MR13 ... and left ldx/ldy exactly where the clamp put them
ok:   MR13 nothing above threw
ok:   MR14 a marker on a value needing >8 significant digits
ok:   MR14 the stored y agrees with `raw value` numerically
ok:   MR14 the token has the 9 fields of one record
ok:   MR14 the TOKEN's y carries MORE than 8 significant digits (not dtoa)
ok:   MR14 ... and so does the TOKEN's x
ok:   MR14 the token and the list read-back agree exactly
ok:   MR14 the reloaded schematic has one graph rect
ok:   MR14 the whole TOKEN survived save+load byte-for-byte
ok:   MR14 y survived save+load BYTE-for-BYTE
ok:   MR14 x survived save+load BYTE-for-BYTE
ok:   MR14 the identity fields survived too
ok:   MR10 the buffer really was cleared
ok:   MR10 a 3-record multi-line token survives save+load byte-identically
ok:   MR10 ... and parses back into 3 records
ok:   MR10 the flags token came back too
ok:   MR11 fixture: one graph rect carrying M1 and M2(prev 1)
ok:   MR11 the paste produced a second graph rect
ok:   MR11 four markers in the window
ok:   MR11 ALL FOUR numbers are distinct (base computed ONCE per rect)
ok:   MR11 the pasted numbers continue the sequence
ok:   MR11 the ORIGINAL rect's prev link is untouched
ok:   MR11 every PASTED prev was cleared (a delta partner is not copied)
free_rawfile(): clearing data
ok:   MR12 (memory) a marker is created
ok:   MR12 (memory) undo REMOVES it
ok:   MR12 (memory) ... and the rect token is gone too
ok:   MR12 (memory) redo restores it byte-identically
free_rawfile(): clearing data
ok:   MR12 (disk) a marker is created
ok:   MR12 (disk) undo REMOVES it
ok:   MR12 (disk) ... and the rect token is gone too
ok:   MR12 (disk) redo restores it byte-identically
free_rawfile(): clearing data
ok:   MF1 fixture raw
ok:   MF1 v_a added
ok:   MF1 an ALTERNATE sweep column 100..101 added
ok:   MF1 v_b added
ok:   MF1 the alternate sweep really is far from column 0
ok:   MF1 one sweep entry for two nodes (the carry-forward case)
ok:   MF1 a marker on the SECOND node (the one that needs the carry-forward)
ok:   MF1 ... anchored on the alternate sweep, not column 0
ok:   MF1 graph_marker move committed at every pixel (was 0/5 before the fix)
ok:   MF1 the anchor really SLID (more than one distinct sample visited)
ok:   MF1 every landing x came from the CARRIED-FORWARD sweep (100..101)
ok:   MF1 ... i.e. never from raw column 0 (0..1)
ok:   MF1 the anchor stayed on its OWN node
ok:   MF1 and y still agrees with the raw across the landing segment
ok:   MF1 the UNRESTRICTED walk finds the same graph too (the control)
free_rawfile(): clearing data
ok:   MF4 raw A created
ok:   MF4 A: v_x = vsweep*10
ok:   MF4 raw B created (and made current)
ok:   MF4 B: v_x = vsweep+1, the SAME node name
ok:   MF4 the CURRENT raw is B
ok:   MF4 the graph names raw A
ok:   MF4 add_at created a marker
ok:   MF4 it stored the GRAPH's raw (A: 5), not the current one
ok:   MF4 ... and specifically NOT raw B's 1.5 (the measured pre-fix value)
ok:   MF4 the anchor-drag COMMIT path re-anchors
ok:   MF4 ... also out of raw A (8.0, not 1.8)
ok:   MF4 the graph's raw was switched BACK afterwards (B is current again)
ok:   MF5 fixture: M1 on strip 0, M2(prev 1) on strip 1
ok:   MF5 delete -all 0 removed exactly one record
ok:   MF5 ... M2 survived on the untouched strip
ok:   MF5 ... and its prev link was CLEARED (was left at 1 before the fix)
ok:   MF5 ... so the callout degraded to a plain one, not a ghost delta
ok:   MF5 delete -all with no index removes everything
ok:   MF5 ... leaving nothing to dangle
ok:   MD1 fixture: three markers spread over two strips
ok:   MD1 the window-wide delete reports how many it removed
ok:   MD1 ... and the window is empty
ok:   MD1 ... on BOTH rects, as an ABSENT token (not an empty one)
ok:   MD1 the strips themselves SURVIVED — this is annotation, not Clear All
ok:   MD1 a second call deletes nothing and says 0 (the wrapper's no-op gate)
ok:   MD1 ... and the window is still empty
ok:   MD2 wviewer::delete_all_markers is defined
ok:   MD2 ... and so is its %W shim
ok:   MD2 no viewer resolves -> {} (never an error, never a delete)
ok:   MD2 an unknown token -> {} too
ok:   MD2 the shim on a canvas that is not a viewer -> {}, silently
ok:   MD3 the --logdir child ran to its end
ok:   MD3 the child really had a log open
ok:   MD3 exactly ONE wviewer:: line for three calls (real + no-op + refused)
ok:   MD3 ... fully resolved, naming the token it acted on
ok:   MD3 the raw C self-log line is ABSENT (it would abort a replay)
ok:   MD3 a self-logging verb AFTER the throwing call still logs (the suppress pop is unconditional)
free_rawfile(): clearing data
free_rawfile(): clearing data
ok:   MF6 all 520 records are parsed back (was 512 before the fix)
ok:   MF6 the last record is reachable by number
ok:   MF6 a mutating op on record 3 succeeds
ok:   MF6 ... and it really took effect
ok:   MF6 the rewrite kept all 520 records (before: 8 silently destroyed)
ok:   MF6 ... and the TOKEN itself still has 520 lines
ok:   MF6 record 520 survived the rewrite
ok:   MF6 creation IS refused above the cap
ok:   MF6 ... and the same call succeeds under it (so the refusal was the cap)
ok:   MF12 fixture: one graph rect carrying M1 and M2(prev 1)
ok:   MF12 the copy produced a second graph rect
ok:   MF12 four markers in the window
ok:   MF12 ALL FOUR numbers are distinct (was {1 2 1 2} before the fix)
ok:   MF12 the copies continue the window-wide sequence
ok:   MF12 the ORIGINAL rect's prev link is untouched
ok:   MF12 every COPIED prev was cleared (a delta partner is not copied)
ok:   MF12 ... and every number still resolves to exactly one record
ok:   MF13a the selection is armed
ok:   MF13a ... and the getter agrees
ok:   MF13a `xschem clear` reset it (was left at 1 before the fix)
ok:   MF13a ... and no drag survived either
ok:   MF13a a fresh document's M1 exists
ok:   MF13a ... and is NOT selected (the latch is gone)
ok:   MF13a re-armed before the load
ok:   MF13a a `xschem load` clears it too
ok:   MF13a ... and the loaded document still carries its M1
ok:   MF14 draw_graph 0 returns (SIGSEGV'd under --nogui before the fix)
ok:   MF14 an out-of-range index is a no-op, not a deref
ok:   MF14 a NEGATIVE index is a no-op too
ok:   MF14 an explicit flags argument is still accepted
ok:   MF14 draw_graph with no index does nothing and does not throw
ok:   MF14 the marker is untouched by all of that
ok:   MF14 ... and the process is still alive to say so
free_rawfile(): clearing data
ok:   MP0 three graph strips (analog / digital / traceless)
ok:   MP0 strip 0's plot box was scanned and is more than 100 px wide (box=69 37 370 170)
ok:   MP0 a FAR pixel inside the box was scanned (219,169)
ok:   MP0 a HALO pixel outside the box but near a trace was scanned (68,97)
ok:   MP0 an ON-TRACE pixel was scanned (219,88)
ok:   MP0 the far pixel's nearest trace is node 1, not node 0 (SAB-3 has nothing to kill otherwise)
ok:   MP1 the far pixel is INSIDE the plot box
ok:   MP1 ... and no trace is within GRAPH_TRACE_PICK_TOL (10 px) of it
ok:   MP1 ... nor within 25 px, which is past the old 20-px creation gate
ok:   MP1 ... while an unbounded pick still finds a trace there
ok:   MP2 `m`'s primitive CREATES at a plot-box pixel far from every trace (before 0188: refused, 'no trace near the pointer')
ok:   MP2 ... while trace SELECTION at that very pixel still answers -1
ok:   MP3 the anchor is the NEAREST trace, not node 0
ok:   MP4 the anchor's x lies inside its OWN segment p/10 .. (p+1)/10
ok:   MP4 ... and its y is the raw INTERPOLATED across that segment
ok:   MP5 the anchor's x is inside the graph's x window (0 .. 1)
ok:   MP6 the anchor is within one sample step of the pointer's own x (graph_coord, a different verb)
ok:   MP7 the halo pixel is OUTSIDE the plot box
ok:   MP7 ... yet within the OLD 20-px creation tolerance of a trace
ok:   MP7 ... and creation there is REFUSED (before 0188: it created one)
ok:   MP8 `d` gets the same relaxation (a number came back)
ok:   MP8 ... and it carries a delta block against the previous marker
  note: MP9 vertical sweep at x=219 through rows 37..170: 17/17 created
ok:   MP9 the sweep had something to measure
ok:   MP9 essentially EVERY pixel of the box creates (fraction > 0.95, got 17/17)
ok:   MP9 8 px ABOVE the box top creates nothing
ok:   MP9 8 px BELOW the box bottom creates nothing
ok:   MP9 the sweep left nothing behind
ok:   MP10 a DIGITAL strip has no plot box at all
ok:   MP10 ... and still refuses creation, anywhere in it
ok:   MP11 the TRACELESS strip has a real plot box (box={69 502 370 635})
ok:   MP11 ... where graph_plotbox_at says 1
ok:   MP11 ... and creation is refused: there is no trace to mark
ok:   MP0 both sources were read for the tripwires
ok:   MP13 at the far pixel trace SELECTION still answers -1 at the default tol
ok:   MP13 ... while an on-trace pixel still selects
ok:   MP13 ... and GRAPH_TRACE_PICK_TOL is still 10.0 in xschem.h
ok:   MP15 the buffer starts clean
ok:   MP15 a far-pixel creation still succeeds
ok:   MP15 ... and still dirties the buffer (landmine 19's exception intact)
ok:   MP14 graph_marker_create gates on the PLOT BOX
ok:   MP14 ... and hands graph_point_at a threshold nothing can exceed
ok:   MP14 GRAPH_MARKER_PICK_TOL is gone from draw.c
ok:   MP14 ... and from xschem.h
free_rawfile(): clearing data
ok:   MP12 with the raw cleared the far pixel has no plot box
ok:   MP12 ... and creation there is refused
ok:   MF0 two graph strips in the main window
ok:   MF0 both strip bands resolved through the engine transform
ok:   MF0 two well-separated trace pixels were SCANNED in strip 0
ok:   MF0 a trace pixel was scanned in strip 1
ok:   MF0 empty waveform space was found well inside strip 1's band
ok:   MF0 no stale ui_state latch is in force before the first gesture
ok:   MF9 control: a marker to drag
ok:   MF9 control: its anchor pixel was scanned
ok:   MF9 control: the press armed the anchor drag
ok:   MF9 control: WITH a release the drag really commits (the arm is live)
ok:   MF9 a fresh marker for the swallowed-release run
ok:   MF9 its anchor pixel was scanned
ok:   MF9 the press armed the anchor drag
ok:   MF9 the drag is still armed after travel
ok:   MF9 ... and the stored record is untouched mid-drag
ok:   MF9 the next fresh press ABORTED the stale arm (was left at 1)
ok:   MF9 ... so its release committed NOTHING (before: the old move landed)
ok:   MF9 and no arm is left behind either
ok:   MF2 a marker to drag
ok:   MF2 the pre-drag readout is an M1:<x>,<y> line
ok:   MF2 its anchor pixel was scanned
ok:   MF2 the drag is armed
ok:   MF2 a full redraw mid-drag returns rc 0
ok:   MF2 a single-strip draw_graph mid-drag returns rc 0
ok:   MF2 neither redraw tore the gesture down
ok:   MF2 neither redraw mutated the STORED record
ok:   MF2 the BY-NUMBER verb is frozen mid-drag (it reads the stored token)
ok:   MF2 ... and the hit-test still finds the marker after those redraws
ok:   MF2 the release committed a DIFFERENT sample
ok:   MF2 ... and only then does the readout change
ok:   MF10 M1 on strip 0
ok:   MF10 M2 on strip 1
ok:   MF10 both anchor pixels were scanned
ok:   MF10 a no-travel click selects M1
ok:   MF10 a press on empty space of ANOTHER strip clears the selection
ok:   MF10 the repaint after it returns rc 0
ok:   MF10 M1 is still there and still hit-testable
ok:   MF10 M2 too
ok:   MF10 M1 re-selected
ok:   MF10 clicking M2 on the OTHER strip moves the selection there
ok:   MF10 exactly one marker per strip, both intact
ok:   MF10 the marker arm consumed both releases (no trace was bolded)
ok:   MF10 a full repaint after the cross-strip change returns rc 0
ok:   MF8 one marker, on strip 1
ok:   MF8 its anchor pixel was scanned
ok:   MF8 selected with a STALE selgraph of 0 (what a reorder leaves behind)
ok:   MF8 Delete over the TRUE owner deleted it (was refused before the fix)
ok:   MF8 ... and the selection went with it
ok:   MF8 a second marker, again on strip 1
ok:   MF8 empty space was found in the OTHER strip
ok:   MF8 Delete hovering ANOTHER strip still refuses (the scope test holds)
ok:   MF8 ... and the selection is untouched
ok:   MF8 a redraw with a stale selgraph returns rc 0
ok:   MF8 ... and the marker is still hit-testable on its real strip
ok:   MF7 a marker on the strip WITHOUT hcursors
ok:   MF7 strip 0's hcursors are live (bits 128|256 set)
ok:   MF7 the other strip's anchor pixel was scanned
ok:   MF7 the query answers on the OTHER strip
ok:   MF7 ... and left the hcursor bits alone (before: cleared to 0)
ok:   MF7 a miss on the same strip does not clear them either
ok:   MF7 no other graph_flags bit was disturbed
ok:   MF11a the buffer is read-only
ok:   MF11a `m` over a trace created NOTHING (before: it created a marker)
ok:   MF11a `d` is refused the same way
ok:   MF11a the buffer is still read-only afterwards
ok:   MF11a the SAME key on the SAME pixel creates one once editable
ok:   MF11a ... and `d` adds a second, with a delta partner
ok:   MF11a Delete of a SELECTED marker is refused read-only
ok:   MF11a ... and goes through once editable
ok:   MP20 the strip starts with no markers
ok:   MP20 no stale ui_state latch before the key
ok:   MP20 `m` in EMPTY plot-box space creates a marker (before 0188: none)
ok:   MP20 ... on strip 1, at a real sample of the 11-point grid
ok:   MP20 ... whose y agrees with the raw INTERPOLATED at its x
ok:   MP20 the control: the same key on a trace pixel of strip 0 also creates
ok:   MP21 `d` gets the same relaxation: a second marker on strip 1
ok:   MP21 ... and it carries a delta block against the first
ok:   MP22 the diamond published a snapped sample there {1 0 0.5068186487 1.013637297}
ok:   MP22 the key created exactly one marker at that pixel
ok:   MP22 the marker is on the strip the diamond snapped in
ok:   MP22 ... on the trace the diamond snapped to
ok:   MP22 ... at the diamond's x
ok:   MP22 ... and at the diamond's y
ok:   MS-X5 two markers on strip 0
ok:   MS-X5 the second carries a delta block against the first
ok:   MS-X5 ... and they sit on DIFFERENT samples
ok:   MS-X5 the delta marker's anchor pixel was found {423 127}
  note: MS-X5 at (423,127): marker_at={2 anchor} plotbox=1 band=16 10 596 299
ok:   MS-X5 the `-3` on a marker anchor selects the PAIR
ok:   MS-X5 ... and never reached graph_edit_properties
ok:   MS-X5 ... and wrote nothing to the rect
ok:   MS-X5 control: the same `-3` on empty plot space opens the dialog ONCE
ok:   MS-X5 control: ... and selected nothing
ok:   MS-X6 the pair is selected before the keystroke
ok:   MS-X6 the Delete KEY removed BOTH members
ok:   MS-X6 ... and cleared the selection
ok:   MS-X6 ONE undo brings both back (one undo point per gesture)
ok:   MS-X6 ... with the delta link intact
ok:   MF3 400 chained (delta) markers on one strip
ok:   MF3 they really are chained (the partner lookup is exercised)
note: MF3 400 markers -> 20 redraws 170 ms, 20 hit-tests 121 ms
ok:   MF3 20 redraws at 400 markers stay under 1200 ms (pre-fix ~2800)
ok:   MF3 20 hit-tests at 400 markers stay under 1200 ms (pre-fix ~2800)
ok:   MF3 nothing was mutated by all that measuring
ok:   MF13b a marker to arm a drag with
ok:   MF13b the selection is armed
ok:   MF13b its anchor pixel was scanned
ok:   MF13b ... and so is a drag
ok:   MF13b `xschem clear` dropped the drag (was left at 1 before the fix)
ok:   MF13b ... and the selection with it
ok:   MF13b the buffer really was cleared
ok:   MF13b the leg handed ui_state back with no routing latch left
free_rawfile(): clearing data
ok:   MV0 wviewer::open returns 1
ok:   MV0 hermetic raw in the viewer ctx
ok:   MV0 v_a/v_b are real columns
ok:   MV0 two strips, two graph rects, both carrying their trace
ok:   MV0 the inert strip witnesses are in place
ok:   MV0 the viewer buffer is readonly
ok:   MR1v the mutating verb is readonly-rejected without with_edit
ok:   MR1v with_edit lets it through and returns the new number
ok:   MR1v the rect carries the token
ok:   MR1v the viewer buffer is NOT left modified
ok:   MR1v ... and is readonly again
ok:   MR1v the PUSH HOOK folded it into the model
ok:   MR1v the other strip stayed clean
ok:   MR8 exactly one undo point was pushed
ok:   MR8 a no-op notify returns 1
ok:   MR8 ... and pushes NO phantom point
ok:   MR8 undo runs
ok:   MR8 undo removed the marker from the MODEL
ok:   MR8 undo removed it from the RECT too (the ordering contract)
ok:   MR8 redo brings it back
ok:   MR8 ... byte-identically, in the model
ok:   MR8 ... and back on the rect
ok:   MR8 a rect/model count mismatch bails with 0
ok:   MR8 ... and works again once they agree
ok:   MR6 the token survives a bare regenerate (model -> graph_props -> rect)
ok:   MR6 the model still has it
ok:   MR6 the unmarked strip STILL has no token (absent means absent)
ok:   MR6 the model was deliberately blanked
ok:   MR6 capture_live_graph_state read it back off the rect
ok:   MR7 the marker survives configure_apply (a window resize)
ok:   MR7 ... in the model too
ok:   MR7 ... and through a real <Configure> event
ok:   MR7b a second marker was created (push only, no capture)
ok:   MR7b it survived the resize, i.e. the PUSH reached the model
ok:   MR7b back to one marker for the legs below
ok:   MR16 the snapshot carries the markers key
ok:   MR16 state_apply put it back byte-identically
ok:   MR16 ... and onto the rect
ok:   MR16 clear_graph_traces drops the markers key with the traces
ok:   MF15 the model holds the marker to start
ok:   MF15 the model markers key was deliberately blanked
ok:   MF15 capture with skip_markers=1 is ACCEPTED (was a Tcl error before)
ok:   MF15 ... and it did NOT re-read the markers off the rect
ok:   MF15 ... while it DID fold the view state in (x1 is a real number)
ok:   MF15 a plain capture still reads the markers back
ok:   MF15 the counts are deliberately out of step
ok:   MF15 a count mismatch BAILS with 0
ok:   MF15 ... and the unmatched graph's markers were NOT wiped (before: gone)
ok:   MF15 ... nor were strip 0's
ok:   MF15 and it works again once they agree
ok:   MF16 the model has a starting x1
ok:   MF16 the rect carries the panned x1
ok:   MF16 ... while the model still has the OLD one
ok:   MF16 a marker was created
ok:   MF16 exactly one undo point
ok:   MF16 the push hook folded the PAN into the model too
ok:   MF16 undo runs
ok:   MF16 ... and removed the marker
ok:   MF16 ... while KEEPING the user's pan (before: reverted to 0)
ok:   MF16 ... on the rect as well
ok:   MD4 one marker on each of the two strips
ok:   MD4 both rects carry a token
ok:   MD4 the push hook put both into the MODEL
ok:   MD5 delete_all_markers returns the number it removed
ok:   MD5 ... and repainted the viewer canvas exactly once
ok:   MD5 no marker is left anywhere in the window
ok:   MD5 strip 0's model dict LOST its markers key
ok:   MD5 ... and so did strip 1's
ok:   MD5 the strips, their traces and their order all SURVIVED
ok:   MD5 the read-only discipline held: the buffer is NOT modified
ok:   MD5 ... and the viewer is read-only again
ok:   MD5 exactly ONE undo point — the hook's, with no second one added here
ok:   MD5 exactly one replayable log line
ok:   MD5 ... naming the proc and the RESOLVED token
ok:   MD6 a second call deletes nothing and reports 0
ok:   MD6 ... and logs nothing (a no-op must not enter a replay)
ok:   MD6 ... and pushes no undo point
ok:   MD7 undo runs
ok:   MD7 undo restored both strips' markers to the MODEL, byte-identically
ok:   MD7 ... and onto the RECTS (the model -> graph_props -> rect round trip)
ok:   MD7 ONE press was enough — the delete pushed one point, not two
ok:   MD7 redo deletes them again, in the model
ok:   MD7 ... and on the rects
ok:   MD8 a refused context switch propagates as an error
ok:   MD8 ... saying so
ok:   MD8 ... and nothing was logged for it
ok:   MD8 ... and the marker is untouched
ok:   MD8 the binding shim swallows it and answers {}
ok:   MD8 the shim resolves %W to THIS viewer's token and deletes
ok:   MD8 ... logging the resolved token, not the canvas
ok:   MD9 Ctrl-E is bound on the WaveViewer tag by default
ok:   MD9 the default calls delete_all_markers_at with the EVENT's canvas
ok:   MD9 the tag binding survives a re-sweep
ok:   MD9 the sweep does not duplicate the tag
ok:   MD9 Ctrl-E is NOT bound on the canvas widget itself (the rc clone is swept)
ok:   MD9 a hand-planted widget-level Ctrl-E really IS swept (the mechanism, not a snapshot)
ok:   MD9 keysym 101 (e) is not a graphkeys member, so nothing is forwarded
ok:   MD10 two markers to delete
ok:   MD10 Ctrl-E deleted every marker (Tk route or the tag body)
ok:   MD10 ... in the model too
ok:   MD10 the gesture logs the same single line the command does
ok:   MD10 the viewer did NOT ascend/close (Ctrl-E never reached go_back)
ok:   MD11 install_default_binds runs once per session
ok:   MD11 an rc binding is NOT overwritten by the defaults
ok:   MD11 a second call is a no-op
ok:   MD11 remapping Ctrl-E left the OTHER defaults alone
ok:   MD11 shipped default restored
ok:   MD12 the Graph menu carries a Delete All Markers entry
ok:   MD12 ... immediately after Clear All
ok:   MD12 ... labelled with the Ctrl+E accelerator
ok:   MD12 ... and wired to the resolved token
ok:   MD12 a marker to delete
ok:   MD12 invoking the entry deletes it
ok:   MQ0 v_c/v_d are real columns
ok:   MQ1 fixture: three markers, numbered 1 2 3
ok:   MQ1 fixture: 3 traces on strip 0, 1 on strip 1
ok:   MQ1 marker 2 is a DELTA whose partner is marker 1
ok:   MQ1 marker 3 is the selected one
ok:   MQ1 DEL over strip 0 reports ONE thing deleted
ok:   MQ1 the selected marker is gone, the other two are not
ok:   MQ1 not one trace was touched
ok:   MQ1 exactly ONE undo point for the gesture
ok:   MQ1 exactly one replayable log line, with EXPLICIT resolved targets
ok:   MQ1 the marker selection was reset (it pointed at a dead marker)
ok:   MQ1 one `u` brings it back
ok:   MQ1 ... to the model
ok:   MQ1 ... and onto the rects
ok:   MQ2 before: marker 1 sits on node 1, marker 3 on node 2
ok:   MQ2 exactly one trace is selected, and it is v_b (node 1)
ok:   MQ2 no marker is selected
ok:   MQ2 DEL reports ONE thing deleted
ok:   MQ2 the trace is gone and its neighbours are not
ok:   MQ2 the OTHER strip is untouched
ok:   MQ2 CASCADE: the marker ON the deleted trace is gone
ok:   MQ2 SURVIVOR REMAP: the marker above the hole shifted 2 -> 1
ok:   MQ2 WINDOW-WIDE SWEEP: the delta partner on the OTHER strip was zeroed
ok:   MQ2 ... and that partner itself survived, on its own node
ok:   MQ2 the selection is empty — the selected trace died
ok:   MQ2 exactly ONE undo point
ok:   MQ2 exactly one log line, naming the MODEL {gi ti} pair explicitly
ok:   MQ2 one `u` brings the trace AND its marker back together
ok:   MQ2 ... with the survivor's index and the partner's link restored
ok:   MQ3 a trace on strip 1 AND a marker on strip 0 are selected
ok:   MQ3 DEL over strip 0 reports TWO things deleted (the marker + the trace)
ok:   MQ3 the asked-for marker went, and so did the one riding the trace
ok:   MQ3 ... and so did the trace, on the OTHER strip
ok:   MQ3 D3: the strip that lost its last trace STAYS (that is bare `e`'s job)
ok:   MQ3 ONE undo point for the whole gesture, not one per kind
ok:   MQ3 ONE log line, carrying both payloads
ok:   MQ3 one `u` brings BOTH back
ok:   MQ4 DEL with nothing selected reports 0
ok:   MQ4 ... and NEVER forwarded to C (the canvas delete verb is a readonly modal)
ok:   MQ4 ... the model is byte-identical
ok:   MQ4 ... no undo point was pushed
ok:   MQ4 ... and nothing was logged for a replay to re-run
ok:   MQ5 DEL on the WRONG strip deletes nothing
ok:   MQ5 ... the marker survives
ok:   MQ5 ... nothing reached C (no fall-through to the readonly modal)
ok:   MQ5 ... no undo point, no log line
ok:   MQ5 ... and the model is byte-identical
ok:   MQ5 the SAME gesture on the OWNING strip does delete it (the A/B control)
ok:   MQ6 an empty request is a 0, not a mutation
ok:   MQ6 an out-of-range strip index is refused LOUDLY ({}, not a wrong delete)
ok:   MQ6 an out-of-range trace index is refused
ok:   MQ6 a malformed pair is refused
ok:   MQ6 a marker number that does not exist is DROPPED, not counted
ok:   MQ6 none of those pushed an undo point or logged
ok:   MQ6 a duplicate pair deletes ONE trace, not two
ok:   MQ6 ... leaving the neighbours alone
ok:   MQ6 ... and the log line carries the DEDUPED pair list
ok:   MQ7 the recorded line replays without error
ok:   MQ7 ... and lands on the same model, with no selection to guide it
ok:   MQ8 undo restores the pre-delete model exactly
ok:   MQ8 ... and it is now redoable
ok:   MQ8 redo deletes it again, identically
ok:   MQ8 the rects followed the model both ways
ok:   MQ9 <KeyPress> on the viewer canvas still routes to key_filter (the direct calls above are the same proc)
ok:   MQ9 Delete is NOT a graphkeys member (membership = unconditional forwarding, and a forwarded Delete lands on the canvas delete verb)
ok:   MQ9 the viewer canvas is fully tiled, so there is no off-graph pixel to park a pointer in (this is why D7 is asserted at the seam)
ok:   MQ9 D7: with over_graph refusing, DEL does nothing — even though a trace IS selected and the same key deletes it a line later
ok:   MQ9 ... and it is not forwarded to C either
ok:   MQ9 nothing was logged and no undo point was pushed
ok:   MQ9 the SAME key with over_graph restored DOES delete it (the control)
ok:   MQ9 ... so the refusal above really was the gate
ok:   MQ10 a real Delete deleted the selected trace (Tk route or the handler)
ok:   MQ10 ... taking its marker with it
ok:   MQ10 ... and logging the same single line the command does
ok:   MQ10 ... and one `u` is enough
ok:   MQ11 two traces of the same strip are selected
ok:   MQ11 DEL reports TWO traces deleted
ok:   MQ11 both went, and the one between them stayed
